step,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,-0.36319395899772644,-0.3139065206050873,-0.18868736922740936,-0.08854037523269653,0.7652612328529358,0.37746521830558777,0.01729058474302292,-0.4769367277622223,-0.9354475736618042,-0.7110509872436523,1.1686992645263672,1.5395715236663818,-1.5011188983917236,-1.4888502359390259
0,-0.3619103729724884,-0.310224324464798,-0.19433841109275818,-0.0859832838177681,0.7890045642852783,0.3781667947769165,0.023519890382885933,-0.4696536362171173,-0.961346447467804,-0.7116973996162415,1.156977653503418,1.504856824874878,-1.4787076711654663,-1.4652605056762695
0,-0.35823461413383484,-0.3042463958263397,-0.19886989891529083,-0.06994923949241638,0.8143560886383057,0.37656205892562866,0.03548692166805267,-0.47316938638687134,-1.0018996000289917,-0.7105259299278259,1.1353912353515625,1.4923603534698486,-1.4387840032577515,-1.4744356870651245
0,-0.3329567611217499,-0.29401150345802307,-0.20228028297424316,-0.041227493435144424,0.8499062657356262,0.3671279549598694,0.059364091604948044,-0.4897145628929138,-1.1161491870880127,-0.6951718926429749,1.0981709957122803,1.4993072748184204,-1.3844947814941406,-1.4805492162704468
0,-0.2834579646587372,-0.2909374535083771,-0.2083117663860321,0.000940109952352941,0.8734226226806641,0.34120887517929077,0.10566231608390808,-0.5371866226196289,-1.2825851440429688,-0.6376244425773621,1.0254912376403809,1.5709010362625122,-1.2700514793395996,-1.6357821226119995
0,-0.21282756328582764,-0.2868403196334839,-0.21189488470554352,0.06373200565576553,0.8580356240272522,0.3169868290424347,0.18548516929149628,-0.6043808460235596,-1.4100760221481323,-0.5936099886894226,0.9146138429641724,1.6748113632202148,-1.2380015850067139,-1.884423851966858
0,-0.215937539935112,-0.27804848551750183,-0.21110744774341583,0.1252565085887909,0.8896079063415527,0.2745843231678009,0.24588902294635773,-0.6573907732963562,-1.435982584953308,-0.5180700421333313,0.8376179337501526,1.708205223083496,-1.2393629550933838,-1.866428256034851
0,-0.2045794129371643,-0.25092369318008423,-0.18575255572795868,0.19797855615615845,0.9060845375061035,0.2594134211540222,0.2646302282810211,-0.6570640206336975,-1.4424229860305786,-0.5527153611183167,0.8266185522079468,1.64570152759552,-1.3085315227508545,-1.6468865871429443
0,-0.18917591869831085,-0.19201326370239258,-0.13696925342082977,0.2308109849691391,0.9187194108963013,0.2883773446083069,0.22761979699134827,-0.6148916482925415,-1.4349554777145386,-0.7832005023956299,0.9129383563995361,1.580630898475647,-1.5128231048583984,-1.5675194263458252
0,-0.1692304164171219,-0.06802450865507126,-0.0679655596613884,0.2612079977989197,0.9249473214149475,0.31024685502052307,0.1385318785905838,-0.5399277210235596,-1.4106439352035522,-1.0532258749008179,1.069218397140503,1.5213650465011597,-1.8742789030075073,-1.58346426486969
0,-0.16971325874328613,0.05861419439315796,-0.02563694305717945,0.27376994490623474,0.913943886756897,0.31243693828582764,0.03115505538880825,-0.4494750499725342,-1.3525547981262207,-1.1730308532714844,1.2136327028274536,1.4687151908874512,-2.1979129314422607,-1.6365041732788086
0,-0.20465661585330963,0.13005711138248444,-0.03292480856180191,0.2532936930656433,0.8777374625205994,0.3136609196662903,-0.08086327463388443,-0.36643698811531067,-1.2499570846557617,-1.2093665599822998,1.3044335842132568,1.4412811994552612,-2.3167099952697754,-1.7035070657730103
0,-0.2638131082057953,0.11506906896829605,-0.08188719302415848,0.20759710669517517,0.8146961331367493,0.3200700879096985,-0.1909210979938507,-0.2958112359046936,-1.096909761428833,-1.2043001651763916,1.3484314680099487,1.4385207891464233,-2.2545337677001953,-1.7671815156936646
0,-0.31795811653137207,0.04865508899092674,-0.13540726900100708,0.16338621079921722,0.7405239939689636,0.3355366289615631,-0.2889542281627655,-0.23338082432746887,-0.9235589504241943,-1.1528639793395996,1.3806027173995972,1.4361310005187988,-2.101576328277588,-1.8089979887008667
0,-0.35299980640411377,-0.014049824327230453,-0.18623918294906616,0.11730898916721344,0.6846994757652283,0.3500140309333801,-0.3324766159057617,-0.20039251446723938,-0.8567933440208435,-1.1147003173828125,1.4672237634658813,1.4353867769241333,-2.0287222862243652,-1.8019181489944458
0,-0.3271765410900116,-0.07865694165229797,-0.24368488788604736,0.058509163558483124,0.6241158843040466,0.37030577659606934,-0.3060365617275238,-0.20663803815841675,-1.071154236793518,-1.1037870645523071,1.4360296726226807,1.4517329931259155,-1.9838740825653076,-1.7258118391036987
0,-0.24123898148536682,-0.1394561380147934,-0.28441426157951355,0.05956912785768509,0.48065975308418274,0.3901710510253906,-0.2863510549068451,-0.23657003045082092,-1.1790186166763306,-1.0918337106704712,1.4017335176467896,1.563619613647461,-1.9413074254989624,-2.1230432987213135
0,-0.15595637261867523,-0.18130254745483398,-0.2952938973903656,0.1387939304113388,0.31481924653053284,0.4032680094242096,-0.2928979992866516,-0.26604750752449036,-1.1186999082565308,-1.0637874603271484,1.3983372449874878,1.6794763803482056,-1.8995012044906616,-2.482170581817627
0,-0.10273899137973785,-0.2171541452407837,-0.29878348112106323,0.23484590649604797,0.17817914485931396,0.41636231541633606,-0.3019969165325165,-0.2969723343849182,-1.027493953704834,-1.0318021774291992,1.4057379961013794,1.7603315114974976,-1.8690011501312256,-2.687342643737793
